0.0,788.327380952381,818.5232558139535,806.9298245614035,0.0,884.4897959183673,0.0,814.2601156069364,819.9938271604939,0.0,787.15625,999.5,886.6220472440945,816.6
0.0,550.1428571428571,520.3974358974359,521.7777777777778,0.0,519.7080745341615,0.0,502.58024691358025,479.50306748466255,0.0,520.8979591836735,406.0,508.51875,493.4901960784314
0.0,356.4415584415584,404.80392156862746,401.5222929936306,0.0,373.3850931677019,0.0,382.4719101123595,374.84027777777777,0.0,399.685534591195,0.0,410.05988023952096,398.1225806451613
0.0,372.08496732026146,365.7810218978102,363.05194805194805,0.0,367.0421686746988,0.0,368.70186335403724,371.9671052631579,0.0,376.39428571428573,317.5,373.20529801324506,368.57861635220127
0.0,694.188679245283,680.1468531468531,684.3988764044943,0.0,712.9939759036145,0.0,692.3046357615895,688.6855345911949,0.0,670.1369047619048,787.0,689.2737430167598,689.6047904191616
0.0,2088.182389937107,1979.3526011560693,2074.143790849673,0.0,1944.5971223021584,0.0,1961.310975609756,1896.6158192090395,0.0,2071.8653846153848,0.0,2219.44099378882,2178.06711409396
0.0,4035.5694444444443,4325.2913907284765,3927.450867052023,0.0,4104.298342541437,0.0,4424.72625698324,4193.779661016949,0.0,4035.364864864865,0.0,4342.823899371069,3673.3112582781455
0.0,4695.649122807017,4689.201257861635,4654.5722891566265,6105.0,4751.39263803681,0.0,4876.447674418605,4801.098684210527,0.0,4681.2962962962965,6643.0,4715.195652173913,4508.987951807229
0.0,4666.125,4498.719512195122,4498.950920245399,0.0,4821.295336787564,0.0,4641.95652173913,4328.4689655172415,0.0,4191.136363636364,3397.6666666666665,4829.825806451613,4650.444444444444
0.0,4206.03125,4365.855172413793,4431.13125,2734.0,4309.6120218579235,0.0,4403.459459459459,4574.476510067114,0.0,4421.19375,0.0,4323.643356643357,4218.369565217391
0.0,4151.235294117647,4161.461538461538,4140.0,0.0,4185.177304964539,0.0,4216.7169811320755,4190.629032258064,0.0,4128.088235294118,0.0,4083.193939393939,4258.818181818182
0.0,4402.006993006993,4468.77205882353,4494.522875816993,0.0,4472.324324324324,0.0,4414.899371069182,4514.25,0.0,4465.679245283019,4717.0,4492.208092485549,4415.15625
0.0,4622.921568627451,4735.527397260274,4758.910256410257,0.0,4664.72625698324,0.0,4741.1776315789475,4764.809523809524,0.0,4739.6858974358975,5613.0,4680.585714285714,4697.414965986394
0.0,4710.36170212766,4721.759259259259,4706.851351351352,0.0,4677.9098360655735,0.0,4747.394904458599,4694.754491017964,0.0,4689.448529411765,0.0,4712.08,4760.964285714285
0.0,4960.620689655172,5017.106382978724,4907.966216216216,4538.0,4952.207317073171,0.0,4896.822784810127,4929.95744680851,0.0,4923.506097560976,5617.5,4912.066666666667,4984.341772151899
0.0,5209.5352112676055,5301.28,5218.173913043478,0.0,5339.374233128834,0.0,5186.9473684210525,5209.324137931035,0.0,5234.9111111111115,0.0,5203.712328767123,5164.488095238095
0.0,5590.678787878788,5654.183006535948,5663.245033112583,0.0,5530.044117647059,0.0,5710.818181818182,5683.364705882353,5222.0,5610.763157894737,6499.0,5613.356687898089,5689.364705882353
5535.0,5261.917293233083,5399.816568047338,5265.029629629629,3827.0,5273.852564102564,6345.0,5163.276729559749,5299.920289855072,0.0,5298.271523178808,0.0,5376.094936708861,5441.145833333333
0.0,4307.301369863014,4231.688741721854,4157.053892215569,0.0,4309.911392405063,0.0,4297.107784431138,4288.402597402597,0.0,4235.036231884058,0.0,4276.0723684210525,4258.541401273886
0.0,3324.194029850746,3243.277419354839,3194.1203007518798,3602.0,3309.1666666666665,0.0,3232.8779069767443,3210.7640449438204,0.0,3241.6129032258063,0.0,3263.972972972973,3213.3333333333335
0.0,2754.0718562874254,2799.3860759493673,2754.562874251497,0.0,2772.3846153846152,0.0,2813.937106918239,2811.847953216374,0.0,2864.135135135135,2513.0,2847.5985915492956,2817.4812030075186
0.0,2682.7371428571428,2623.890243902439,2650.5,0.0,2708.656488549618,0.0,2595.6913580246915,2649.4444444444443,0.0,2687.0552147239264,2581.0,2626.5801526717555,2531.326241134752
0.0,2228.8714285714286,2149.5862068965516,2192.43125,0.0,2186.2988505747126,0.0,2178.039548022599,2180.3333333333335,2165.0,2113.714285714286,2191.5,2191.7414965986395,2159.6728395061727
0.0,1403.6932515337423,1478.1896551724137,1451.7847222222222,888.0,1440.9246575342465,0.0,1496.3832335329341,1309.7454545454545,0.0,1413.371951219512,0.0,1442.3859649122808,1494.7254901960785
